code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,active_days,clicks_day30,clicks_day60,clicks_day100,click_std,unique_activity_types,last_active_day,avg_assessment_score,score_std,num_assessments_submitted,tma_avg_score,exam_avg_score,late_submissions,num_modules_registered,withdrew,withdrawal_day,early_withdraw,registered_late,target,gender_enc,region_enc,highest_education_enc,imd_band_enc,age_band_enc,disability_enc,code_module_enc,code_presentation_enc
FFF,2014J,1585671,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,4568.0,107.0,594.0,1255.0,1742.0,6.975522007653452,15.0,239.0,93.0,3.0748244591432274,12.0,95.0,0.0,0.0,1,0,999.0,0,0,1,0,3,2,1,1,0,5,3
FFF,2014J,1588621,M,North Western Region,A Level or Equivalent,0-10%,35-55,1,90,N,Withdrawn,1786.0,67.0,708.0,1751.0,1764.0,8.030729549408203,10.0,156.0,84.75,17.942368055208636,8.0,75.0,0.0,0.0,2,1,148.0,0,0,0,1,5,0,0,1,0,5,3
FFF,2014J,1603549,M,London Region,HE Qualification,70-80%,35-55,0,60,N,Pass,2475.0,98.0,199.0,454.0,590.0,8.908945707744149,14.0,249.0,84.33333333333333,3.8217876191725524,12.0,82.0,0.0,0.0,1,0,999.0,0,0,1,1,3,1,7,1,0,5,3
FFF,2014J,1629444,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,180,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-29.0,1,0,0,0,0,0,7,1,1,5,3
FFF,2014J,1631797,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,2178.0,66.0,662.0,860.0,1089.0,7.035742303326112,13.0,257.0,84.625,6.523309852258394,8.0,83.0,0.0,0.0,1,0,999.0,0,0,1,1,1,2,7,1,0,5,3
FFF,2014J,1639699,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,3035.0,98.0,638.0,922.0,1140.0,8.72990097272539,14.0,233.0,79.08333333333333,8.218143268882503,12.0,79.0,0.0,0.0,1,0,999.0,0,0,1,1,9,2,4,1,0,5,3
FFF,2014J,1640680,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,2751.0,112.0,335.0,495.0,1022.0,7.87631817451458,14.0,240.0,80.72727272727273,12.034042621587385,11.0,83.75,0.0,2.0,1,0,999.0,0,0,1,1,8,0,8,0,0,5,3
FFF,2014J,1658963,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,150,N,Pass,2667.0,92.0,781.0,958.0,1112.0,8.10070191730169,12.0,263.0,80.0,11.920570456148479,21.0,77.0,76.0,4.0,2,0,999.0,0,0,1,1,0,0,7,1,0,5,3
FFF,2014J,1677677,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,4932.0,143.0,1007.0,1548.0,2284.0,9.095144365830334,14.0,263.0,74.18181818181819,10.419387523440921,11.0,66.5,0.0,1.0,1,0,999.0,0,0,1,0,3,2,4,1,0,5,3
FFF,2014J,1683192,M,South East Region,A Level or Equivalent,20-30%,35-55,1,60,Y,Withdrawn,325.0,17.0,185.0,306.0,325.0,4.955799933215265,10.0,66.0,68.0,0.0,1.0,68.0,0.0,0.0,2,1,-59.0,1,0,0,1,7,0,2,1,1,5,3
FFF,2014J,1722493,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail,7618.0,206.0,2237.0,3391.0,4037.0,6.731152009691539,14.0,251.0,66.16666666666667,16.230349423972438,12.0,76.4,0.0,1.0,1,0,999.0,0,0,0,0,6,1,4,1,0,5,3
FFF,2014J,1733664,F,London Region,HE Qualification,10-20,35-55,0,60,N,Fail,6494.0,75.0,4404.0,5036.0,6466.0,8.955645454101713,11.0,106.0,74.75,8.05708797684788,4.0,73.0,0.0,1.0,1,0,999.0,0,0,0,0,3,1,1,1,0,5,3
FFF,2014J,1745145,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn,118.0,4.0,118.0,118.0,118.0,3.8724627489409738,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,68.0,0,0,0,1,0,2,3,1,1,5,3
FFF,2014J,1752994,M,North Region,A Level or Equivalent,,35-55,0,60,Y,Pass,3663.0,91.0,1154.0,1719.0,2463.0,7.217141559953462,15.0,230.0,91.18181818181819,11.016516525818693,11.0,86.25,0.0,0.0,1,0,999.0,0,0,1,1,4,0,-1,1,1,5,3
FFF,2014J,1755594,M,South East Region,Post Graduate Qualification,40-50%,35-55,0,190,N,Distinction,4003.0,193.0,1561.0,1958.0,2252.0,7.14653461001959,13.0,249.0,95.0,6.633249580710802,12.0,91.8,0.0,1.0,1,0,999.0,0,0,1,1,7,4,4,1,0,5,3
FFF,2014J,1765045,F,South Region,A Level or Equivalent,10-20,35-55,0,120,N,Withdrawn,351.0,26.0,112.0,351.0,351.0,2.106845398552502,8.0,59.0,60.0,0.0,1.0,60.0,0.0,1.0,1,1,47.0,0,0,0,0,8,0,1,1,0,5,3
FFF,2014J,1766102,M,South East Region,A Level or Equivalent,40-50%,35-55,0,120,N,Fail,355.0,9.0,355.0,355.0,355.0,8.096728817483,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,999.0,0,0,0,1,7,0,4,1,0,5,3
FFF,2014J,1771775,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,2462.0,64.0,405.0,720.0,1016.0,9.472790720218002,9.0,257.0,78.5,8.984554647962367,10.0,71.25,0.0,0.0,1,0,999.0,0,0,1,1,6,1,3,1,0,5,3
FFF,2014J,1796402,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,3350.0,88.0,794.0,1230.0,1437.0,10.200184272672162,10.0,263.0,77.45454545454545,7.367002597578424,11.0,75.75,0.0,1.0,1,0,999.0,0,0,1,0,6,0,2,1,0,5,3
FFF,2014J,1810759,M,North Region,HE Qualification,30-40%,0-35,0,60,N,Pass,3055.0,93.0,570.0,809.0,957.0,9.286918269336534,14.0,264.0,78.66666666666667,8.824895913198512,12.0,81.0,0.0,2.0,1,0,999.0,0,0,1,1,4,1,3,0,0,5,3
FFF,2014J,1816458,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass,10194.0,180.0,1725.0,2583.0,3573.0,22.16708889145229,14.0,269.0,93.41666666666667,9.326972941014901,12.0,84.2,0.0,0.0,1,0,999.0,0,0,1,1,0,0,4,1,0,5,3
FFF,2014J,1817710,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,90,N,Distinction,3334.0,133.0,306.0,548.0,751.0,6.68867468303331,14.0,265.0,91.08333333333333,4.378840305862092,12.0,90.4,0.0,0.0,1,0,999.0,0,0,1,1,6,4,7,1,0,5,3
FFF,2014J,1818385,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,1,120,Y,Pass,3516.0,129.0,717.0,960.0,1422.0,8.20354177304093,13.0,264.0,73.45454545454545,11.741921787881543,11.0,83.0,0.0,11.0,1,0,999.0,0,0,1,0,12,2,3,1,1,5,3
FFF,2014J,1836241,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,5138.0,158.0,759.0,1307.0,1928.0,5.883234302399054,14.0,264.0,86.0,5.427204202399744,12.0,83.4,0.0,0.0,1,0,999.0,0,0,1,1,6,0,6,1,0,5,3
FFF,2014J,1837138,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,Distinction,13858.0,248.0,4315.0,6384.0,8172.0,9.087362995785183,13.0,268.0,93.66666666666667,4.716187468965187,12.0,95.6,0.0,0.0,1,0,999.0,0,0,1,0,1,0,9,1,0,5,3
FFF,2014J,1856869,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,1619.0,93.0,329.0,555.0,847.0,9.85954397206789,11.0,255.0,71.45454545454545,11.69071115342122,11.0,77.25,0.0,1.0,1,0,999.0,0,0,0,1,5,2,1,0,0,5,3
FFF,2014J,1866233,M,East Midlands Region,A Level or Equivalent,10-20,35-55,1,60,Y,Fail,997.0,60.0,421.0,655.0,684.0,5.0545263453021905,12.0,143.0,81.0,8.62554346113913,6.0,84.0,0.0,1.0,2,1,157.0,0,0,0,1,1,0,1,1,1,5,3
FFF,2014J,1871598,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Distinction,15002.0,269.0,4127.0,7320.0,8811.0,15.765367887478401,14.0,268.0,94.41666666666667,7.440165361472864,12.0,86.6,0.0,0.0,1,0,999.0,0,0,1,1,6,2,2,1,0,5,3
FFF,2014J,1871684,M,Wales,Lower Than A Level,60-70%,35-55,2,90,N,Pass,1936.0,82.0,521.0,700.0,825.0,8.85764965808764,10.0,268.0,66.0,12.620329919329656,12.0,59.4,0.0,0.0,1,0,999.0,0,0,1,1,10,2,6,1,0,5,3
FFF,2014J,1873360,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,67.0,4.0,67.0,67.0,67.0,3.20387611096112,5.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-3.0,1,0,0,1,10,2,2,1,0,5,3
FFF,2014J,1877902,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,4445.0,136.0,927.0,1405.0,2110.0,8.549764558276252,13.0,246.0,88.41666666666667,8.826183498631512,12.0,93.2,0.0,3.0,1,0,999.0,0,0,1,1,5,0,7,1,0,5,3
FFF,2014J,1879321,M,Ireland,HE Qualification,70-80%,35-55,0,90,N,Distinction,7050.0,182.0,2108.0,2874.0,3673.0,8.355508060660968,13.0,266.0,93.41666666666667,4.461111425588377,12.0,91.8,0.0,0.0,1,0,999.0,0,0,1,1,2,1,7,1,0,5,3
FFF,2014J,1881231,M,East Midlands Region,HE Qualification,60-70%,35-55,0,90,N,Pass,2982.0,62.0,732.0,1031.0,1207.0,9.118342187381968,12.0,269.0,85.33333333333333,6.527331813693907,12.0,87.4,0.0,0.0,1,0,999.0,0,0,1,1,1,1,6,1,0,5,3
FFF,2014J,1887108,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,5266.0,197.0,654.0,1294.0,2217.0,5.32220603170511,14.0,264.0,92.83333333333333,4.260459500044,12.0,93.4,0.0,0.0,1,0,999.0,0,0,1,0,8,1,9,1,0,5,3
FFF,2014J,1889752,M,East Anglian Region,HE Qualification,90-100%,55<=,0,90,N,Pass,5001.0,113.0,912.0,2097.0,2307.0,10.125220803580133,13.0,253.0,70.41666666666667,17.19650246328296,12.0,55.6,0.0,1.0,1,0,999.0,0,0,1,1,0,1,9,2,0,5,3
FFF,2014J,1895399,M,West Midlands Region,HE Qualification,40-50%,0-35,0,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,-68.0,1,0,0,1,11,1,4,0,0,5,3
FFF,2014J,1929219,M,South Region,HE Qualification,90-100%,35-55,1,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,-51.0,1,0,0,1,8,1,9,1,0,5,3
FFF,2014J,1944167,M,North Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,1080.0,30.0,527.0,808.0,875.0,7.288408809454613,11.0,125.0,57.666666666666664,28.360771028541052,3.0,57.666666666666664,0.0,2.0,1,0,999.0,0,0,0,1,4,2,1,1,0,5,3
FFF,2014J,1948159,F,North Region,A Level or Equivalent,,35-55,1,60,N,Distinction,7919.0,189.0,3515.0,4353.0,5254.0,6.020212086237386,13.0,266.0,94.93333333333334,4.131182235954585,15.0,97.57142857142857,0.0,3.0,2,1,102.0,0,0,1,0,4,0,-1,1,0,5,3
FFF,2014J,1961652,F,South West Region,Lower Than A Level,70-80%,0-35,1,90,N,Fail,397.0,22.0,242.0,395.0,395.0,4.796815215948802,9.0,172.0,55.0,10.392304845413264,4.0,55.0,0.0,0.0,2,1,52.0,0,0,0,0,9,2,7,0,0,5,3
FFF,2014J,1962049,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,N,Pass,8460.0,191.0,1321.0,2565.0,4309.0,8.570768307074228,14.0,249.0,75.83333333333333,12.036560467126314,12.0,63.8,0.0,1.0,1,0,999.0,0,0,1,1,8,0,9,1,0,5,3
FFF,2014J,1962062,M,Scotland,HE Qualification,30-40%,35-55,1,120,N,Fail,1499.0,47.0,670.0,972.0,1258.0,8.231329930197255,11.0,239.0,80.66666666666667,8.382521498133283,6.0,81.0,0.0,0.0,1,0,999.0,0,0,0,1,6,1,3,1,0,5,3
FFF,2014J,1972092,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,9931.0,189.0,2967.0,4422.0,5242.0,11.370440503902362,15.0,260.0,67.25,8.904799523035571,12.0,70.4,0.0,3.0,1,0,999.0,0,0,1,1,7,2,8,1,0,5,3
FFF,2014J,1972368,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-32.0,1,0,0,1,11,2,0,1,0,5,3
FFF,2014J,1995177,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Distinction,5179.0,157.0,1058.0,2075.0,2299.0,7.5737481641316995,14.0,269.0,88.58333333333333,5.230302152463149,12.0,90.0,0.0,0.0,1,0,999.0,0,0,1,1,11,1,7,0,0,5,3
FFF,2014J,1998834,M,South Region,A Level or Equivalent,50-60%,0-35,0,80,N,Pass,1330.0,73.0,243.0,337.0,428.0,7.9075299423410454,10.0,266.0,81.0,17.703107071923846,11.0,65.5,0.0,2.0,1,0,999.0,0,0,1,1,8,0,5,0,0,5,3
FFF,2014J,2017487,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,Y,Distinction,6361.0,215.0,1389.0,2140.0,2731.0,7.873906145722316,14.0,264.0,89.83333333333333,5.67023060831878,12.0,87.6,0.0,0.0,1,0,999.0,0,0,1,1,6,2,2,1,1,5,3
FFF,2014J,2020628,M,Scotland,A Level or Equivalent,10-20,35-55,0,60,Y,Pass,17246.0,215.0,3901.0,7555.0,8867.0,19.417911943135127,14.0,264.0,70.5,17.40689518552921,12.0,54.8,0.0,0.0,1,0,999.0,0,0,1,1,6,0,1,1,1,5,3
FFF,2014J,2026075,M,Scotland,HE Qualification,90-100%,55<=,0,90,N,Withdrawn,3396.0,112.0,851.0,1323.0,2104.0,6.601323752025799,14.0,159.0,75.5,7.171371656006362,8.0,73.25,0.0,0.0,1,1,158.0,0,0,0,1,6,1,9,2,0,5,3
FFF,2014J,2028523,F,South West Region,A Level or Equivalent,50-60%,35-55,0,90,N,Withdrawn,646.0,12.0,617.0,633.0,646.0,12.167911576518094,11.0,96.0,67.5,6.363961030678928,2.0,72.0,0.0,0.0,1,1,164.0,0,0,0,0,9,0,5,1,0,5,3
FFF,2014J,2029571,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,2438.0,66.0,967.0,1556.0,1995.0,6.048919625910585,11.0,170.0,83.5,4.7222875812470395,6.0,83.0,0.0,2.0,1,1,170.0,0,0,0,1,12,0,3,1,0,5,3
FFF,2014J,2035700,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,8873.0,206.0,1152.0,2415.0,3745.0,7.033805591137007,14.0,261.0,82.80952380952381,14.400066137414258,21.0,79.625,0.0,0.0,2,0,999.0,0,0,1,0,9,2,3,1,0,5,3
FFF,2014J,2036893,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,Y,Withdrawn,1290.0,42.0,1181.0,1287.0,1290.0,5.08148577202425,11.0,86.0,74.0,0.0,1.0,74.0,0.0,0.0,1,1,86.0,0,0,0,1,6,2,2,1,1,5,3
FFF,2014J,2047575,M,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Distinction,4621.0,143.0,911.0,1788.0,2582.0,9.18527763821318,14.0,261.0,88.58333333333333,5.66421515598881,12.0,90.2,0.0,0.0,1,0,999.0,0,0,1,1,6,2,4,1,0,5,3
FFF,2014J,2065972,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,2693.0,90.0,549.0,816.0,1246.0,6.065976400316014,11.0,253.0,79.66666666666667,7.1265614982176935,12.0,78.2,0.0,1.0,1,0,999.0,0,0,1,1,1,2,4,1,0,5,3
FFF,2014J,2067799,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,Y,Fail,911.0,29.0,430.0,553.0,606.0,7.446867388206939,10.0,202.0,75.33333333333333,22.26806382842178,6.0,68.0,0.0,0.0,1,0,999.0,0,0,0,0,1,2,7,1,1,5,3
FFF,2014J,2071670,M,South East Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-94.0,1,0,0,1,7,2,0,1,0,5,3
FFF,2014J,2081123,M,West Midlands Region,A Level or Equivalent,,0-35,0,60,N,Pass,2180.0,96.0,126.0,250.0,448.0,9.250161404986015,12.0,264.0,81.33333333333333,9.442008004207322,12.0,72.2,0.0,2.0,1,0,999.0,0,0,1,1,11,0,-1,0,0,5,3
FFF,2014J,2088982,M,South Region,A Level or Equivalent,80-90%,35-55,2,60,N,Withdrawn,289.0,28.0,33.0,124.0,216.0,2.0103646424282653,6.0,178.0,47.5,16.09791468305312,8.0,47.5,0.0,4.0,2,1,166.0,0,0,0,1,8,0,8,1,0,5,3
FFF,2014J,2096251,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,3832.0,124.0,685.0,1290.0,1647.0,7.42947016631998,14.0,263.0,80.25,5.863988713867348,12.0,79.6,0.0,1.0,1,0,999.0,0,0,1,1,8,2,4,1,0,5,3
FFF,2014J,2103552,M,London Region,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,2923.0,158.0,924.0,1378.0,1600.0,4.666412430841354,13.0,216.0,68.25,25.32949532330507,4.0,68.25,0.0,2.0,1,1,216.0,0,0,0,1,3,1,8,1,0,5,3
FFF,2014J,2104819,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,1235.0,41.0,729.0,1139.0,1235.0,5.105257552303635,11.0,69.0,88.75,7.632168761236874,4.0,89.0,0.0,0.0,1,1,80.0,0,0,0,0,10,2,7,1,0,5,3
FFF,2014J,2106955,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,6370.0,186.0,1439.0,2553.0,3443.0,9.227543258028803,14.0,261.0,83.25,10.771384649743377,12.0,87.6,0.0,0.0,1,0,999.0,0,0,1,0,7,0,8,1,0,5,3
FFF,2014J,2107747,M,North Region,HE Qualification,,55<=,0,60,N,Withdrawn,1592.0,43.0,760.0,1184.0,1591.0,7.751482795809604,11.0,103.0,74.25,6.238322424070967,4.0,69.0,0.0,0.0,1,1,104.0,0,0,0,1,4,1,-1,2,0,5,3
FFF,2014J,2113446,F,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-17.0,1,0,0,0,0,1,6,1,0,5,3
FFF,2014J,2128283,M,South East Region,HE Qualification,50-60%,35-55,1,60,N,Pass,6922.0,161.0,2053.0,3013.0,4336.0,7.682427415577483,13.0,267.0,73.66666666666667,17.556834117870576,12.0,55.2,0.0,3.0,3,1,-134.0,1,0,1,1,7,1,5,1,0,5,3
FFF,2014J,2137697,F,Yorkshire Region,No Formal quals,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-11.0,1,0,0,0,12,3,2,0,0,5,3
FFF,2014J,2138970,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass,2114.0,69.0,329.0,540.0,611.0,7.0580301968767145,11.0,241.0,80.5,8.218604172574228,12.0,78.2,0.0,1.0,1,0,999.0,0,0,1,1,6,1,5,1,0,5,3
FFF,2014J,2140300,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,240,N,Pass,4968.0,136.0,869.0,1896.0,2481.0,6.924519832421944,12.0,254.0,75.0,9.601136296387953,12.0,69.0,0.0,0.0,1,0,999.0,0,0,1,0,5,0,9,1,0,5,3
FFF,2014J,2143312,M,Scotland,A Level or Equivalent,80-90%,35-55,0,120,N,Distinction,6691.0,149.0,799.0,1106.0,2706.0,9.199814227563362,14.0,269.0,90.66666666666667,5.64613034553648,12.0,86.0,0.0,0.0,1,0,999.0,0,0,1,1,6,0,8,1,0,5,3
FFF,2014J,2143440,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,3489.0,135.0,954.0,1357.0,1916.0,6.112617322006373,13.0,267.0,79.0,8.39913415450989,12.0,80.2,0.0,0.0,1,0,999.0,0,0,1,1,9,2,4,0,0,5,3
FFF,2014J,2146013,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,210,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-130.0,1,0,0,1,11,2,2,0,1,5,3
FFF,2014J,2154361,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,2777.0,69.0,776.0,1034.0,1267.0,9.97196239947115,10.0,269.0,71.68181818181819,11.921914050689791,22.0,70.3,0.0,11.0,2,0,999.0,0,0,1,1,6,2,7,0,0,5,3
FFF,2014J,2160316,F,London Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,6587.0,158.0,1429.0,2140.0,3444.0,10.513824054195204,15.0,254.0,93.75,3.0188799849673327,12.0,93.8,0.0,0.0,1,0,999.0,0,0,1,0,3,1,5,1,0,5,3
FFF,2014J,2161710,M,Wales,A Level or Equivalent,70-80%,35-55,3,60,N,Fail,900.0,55.0,214.0,244.0,272.0,3.5567002368515452,12.0,265.0,52.333333333333336,20.207259421636902,3.0,52.333333333333336,0.0,2.0,2,1,178.0,0,0,0,1,10,0,7,1,0,5,3
FFF,2014J,2178837,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,5648.0,136.0,324.0,922.0,2120.0,8.929425056619795,13.0,265.0,74.0909090909091,17.935743895665688,11.0,57.0,0.0,10.0,1,0,999.0,0,0,1,1,6,0,6,1,0,5,3
FFF,2014J,2180090,M,Scotland,HE Qualification,10-20,35-55,0,180,N,Distinction,9631.0,226.0,1604.0,2577.0,4428.0,17.09566559890198,15.0,264.0,89.16666666666667,5.491039532867627,12.0,86.4,0.0,0.0,1,0,999.0,0,0,1,1,6,1,1,1,0,5,3
FFF,2014J,2182293,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Fail,6.0,1.0,6.0,6.0,6.0,1.4142135623730951,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,999.0,0,0,0,1,5,0,3,1,1,5,3
FFF,2014J,2185729,F,Ireland,Lower Than A Level,10-20,35-55,0,60,N,Pass,4587.0,123.0,1024.0,1494.0,2217.0,7.972964285206625,14.0,242.0,83.16666666666667,7.358771307189478,12.0,83.8,0.0,0.0,1,0,999.0,0,0,1,0,2,2,1,1,0,5,3
FFF,2014J,2195853,F,North Region,A Level or Equivalent,0-10%,0-35,3,90,N,Fail,976.0,18.0,827.0,878.0,976.0,22.730378096165477,11.0,68.0,51.6,21.22027332528966,5.0,37.333333333333336,0.0,0.0,2,0,999.0,0,0,0,0,4,0,0,0,0,5,3
FFF,2014J,2197766,F,North Region,Lower Than A Level,60-70%,0-35,0,210,N,Distinction,3938.0,108.0,581.0,1230.0,1491.0,8.5776911876173,13.0,249.0,88.66666666666667,3.8690692640087176,12.0,89.0,0.0,0.0,1,0,999.0,0,0,1,0,4,2,6,0,0,5,3
FFF,2014J,2198970,M,North Western Region,HE Qualification,50-60%,35-55,0,150,N,Withdrawn,2335.0,121.0,1157.0,1851.0,2133.0,4.465662254456852,12.0,149.0,79.125,9.818895777311942,8.0,77.16666666666667,0.0,0.0,2,1,31.0,0,0,0,1,5,1,5,1,0,5,3
FFF,2014J,2223401,M,South Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,281.0,14.0,280.0,280.0,280.0,3.8351411402255358,6.0,101.0,58.0,0.0,1.0,58.0,0.0,0.0,1,1,107.0,0,0,0,1,8,0,5,1,0,5,3
FFF,2014J,2254637,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,3279.0,127.0,353.0,711.0,1117.0,8.273576222945922,14.0,265.0,72.08333333333333,10.103629710818453,12.0,64.8,0.0,0.0,1,0,999.0,0,0,1,1,9,2,6,1,0,5,3
FFF,2014J,2256134,F,Scotland,HE Qualification,20-30%,0-35,0,60,Y,Withdrawn,1249.0,51.0,745.0,1244.0,1249.0,7.428647585464279,12.0,62.0,76.5,10.630145812734648,4.0,82.0,0.0,0.0,1,1,80.0,0,0,0,0,6,1,2,0,1,5,3
FFF,2014J,2268069,M,Ireland,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-5.0,1,0,0,1,2,1,8,1,0,5,3
FFF,2014J,2272023,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,816.0,40.0,455.0,580.0,644.0,5.260453893546518,12.0,135.0,76.0,2.8284271247461903,2.0,76.0,0.0,0.0,1,1,135.0,0,0,0,0,3,2,1,1,0,5,3
FFF,2014J,2274542,M,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,5605.0,193.0,1082.0,1435.0,1956.0,9.776799892965093,13.0,267.0,87.0,6.888725967444594,12.0,81.8,0.0,2.0,1,0,999.0,0,0,1,1,3,2,2,1,0,5,3
FFF,2014J,2278101,F,London Region,HE Qualification,30-40%,35-55,0,60,N,Pass,2585.0,58.0,170.0,435.0,661.0,10.577636291801687,10.0,240.0,60.583333333333336,11.293266966997583,12.0,63.4,0.0,1.0,1,0,999.0,0,0,1,0,3,1,3,1,0,5,3
FFF,2014J,2282620,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,1882.0,50.0,684.0,1555.0,1882.0,11.781707991191993,10.0,94.0,92.25,5.560275772537424,4.0,88.0,0.0,0.0,1,0,999.0,0,0,0,1,11,0,0,0,0,5,3
FFF,2014J,2283708,M,North Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,3223.0,51.0,2579.0,3220.0,3223.0,10.70513097189386,13.0,69.0,77.0,2.9439202887759475,4.0,79.0,0.0,1.0,1,1,62.0,0,0,0,1,4,0,2,0,0,5,3
FFF,2014J,2293511,M,Yorkshire Region,HE Qualification,20-30%,0-35,0,60,N,Distinction,4920.0,105.0,1138.0,1812.0,3200.0,17.969036222095426,12.0,267.0,90.5,7.403930160271758,12.0,92.2,0.0,0.0,1,0,999.0,0,0,1,1,12,1,2,0,0,5,3
FFF,2014J,2298106,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,3671.0,94.0,522.0,679.0,2069.0,15.883590468515878,12.0,268.0,88.5,6.052798000624476,12.0,90.2,0.0,0.0,1,0,999.0,0,0,1,1,11,0,5,1,0,5,3
FFF,2014J,2298895,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,2,60,N,Distinction,5302.0,177.0,1085.0,1697.0,2545.0,7.747253078597878,13.0,255.0,92.52380952380952,5.644635042401305,21.0,92.66666666666667,72.0,4.0,2,0,999.0,0,0,1,1,0,0,6,1,0,5,3
