id_student,total_clicks,final_result
645054,701,Fail
645078,4152,Distinction
645081,1615,Pass
645098,1677,Pass
645124,1798,Distinction
645126,2095,Distinction
645144,2879,Distinction
645145,338,Fail
645147,264,Fail
645157,515,Pass
645160,56,Withdrawn
645170,1493,Pass
645174,428,Pass
645183,111,Withdrawn
645216,698,Distinction
645219,1493,Withdrawn
645219,1493,Pass
645231,897,Pass
645232,1408,Distinction
645248,293,Withdrawn
645256,1926,Distinction
645319,2417,Pass
645322,189,Withdrawn
645326,667,Pass
645334,3105,Distinction
645353,127,Withdrawn
645353,127,Withdrawn
645359,933,Pass
645366,692,Withdrawn
645369,834,Pass
645370,600,Pass
645371,61,Fail
645377,750,Distinction
645401,316,Withdrawn
645405,9464,Pass
645407,34,Withdrawn
645420,122,Fail
645425,569,Pass
645433,659,Withdrawn
645434,2043,Pass
645451,4815,Pass
645496,2651,Fail
645499,737,Pass
645512,104,Withdrawn
645518,3865,Fail
645542,3543,Pass
645551,1030,Pass
645557,554,Withdrawn
645586,3416,Pass
645586,3416,Pass
645590,158,Fail
645598,168,Fail
645607,502,Pass
645639,147,Fail
645678,1422,Pass
645698,913,Pass
645705,2745,Pass
645730,735,Pass
645732,1895,Pass
645753,289,Fail
645770,2948,Fail
645784,3846,Pass
645787,257,Withdrawn
645790,73,Fail
645792,3841,Distinction
645792,3841,Distinction
645793,17,Fail
645800,133,Withdrawn
645801,3322,Pass
645818,847,Pass
645831,4293,Distinction
645835,1219,Withdrawn
645840,5223,Fail
645847,1222,Withdrawn
645847,1222,Withdrawn
645851,41,Withdrawn
645864,1085,Pass
645866,403,Withdrawn
645867,363,Withdrawn
645867,363,Withdrawn
645876,1317,Distinction
645880,2042,Fail
645889,369,Pass
645928,978,Pass
645939,1983,Withdrawn
645939,1983,Pass
645948,4178,Withdrawn
645948,4178,Pass
645950,2427,Pass
645960,2335,Pass
645962,289,Withdrawn
645969,725,Pass
645997,5098,Pass
646004,289,Withdrawn
646005,3811,Distinction
646006,1940,Withdrawn
646015,2772,Distinction
646017,7234,Pass
646040,822,Pass
646053,4767,Pass
646063,986,Pass
646070,1940,Pass
646071,2202,Pass
646071,2202,Pass
646074,6510,Pass
646077,5,Withdrawn
646077,5,Withdrawn
646085,4394,Distinction
646090,1413,Distinction
646091,379,Withdrawn
646097,755,Withdrawn
646109,413,Withdrawn
646119,1761,Pass
646131,474,Pass
646138,2001,Pass
646152,42,Fail
646169,287,Distinction
646173,1036,Pass
646178,109,Fail
646184,2115,Pass
646197,2996,Distinction
646202,994,Pass
646218,23,Withdrawn
646260,793,Fail
646313,3706,Pass
646314,126,Withdrawn
646322,1044,Pass
646342,473,Pass
646344,674,Pass
646351,1668,Distinction
646352,481,Fail
646357,4897,Distinction
646359,993,Withdrawn
646359,993,Pass
646361,1877,Pass
646363,389,Fail
646363,389,Fail
646367,700,Pass
646391,101,Withdrawn
646401,11,Withdrawn
646402,2863,Pass
646406,2083,Distinction
646413,610,Pass
646415,354,Fail
646418,1249,Distinction
646430,619,Distinction
646432,81,Fail
646455,1,Withdrawn
646459,465,Withdrawn
646459,465,Withdrawn
646460,3997,Pass
646470,32,Withdrawn
646481,1487,Pass
646482,2984,Pass
646484,3049,Pass
646489,1573,Pass
646502,1288,Withdrawn
646502,1288,Pass
646508,705,Distinction
646520,1399,Pass
646539,2211,Pass
646540,4702,Distinction
646547,1740,Withdrawn
646547,1740,Fail
646551,6360,Pass
646553,269,Fail
646572,1205,Pass
646576,1623,Pass
646579,2675,Pass
646581,427,Fail
646589,2693,Pass
646589,2693,Fail
646618,954,Distinction
646628,7,Fail
646638,1218,Pass
646659,604,Fail
646670,3110,Pass
646685,238,Pass
646689,346,Withdrawn
646689,346,Withdrawn
646691,109,Fail
646700,433,Withdrawn
646729,437,Pass
646734,498,Withdrawn
646742,287,Withdrawn
646750,1961,Pass
646776,106,Pass
646778,5140,Distinction
646781,331,Pass
646798,798,Pass
646807,1800,Withdrawn
646815,914,Fail
646836,618,Fail
646841,527,Withdrawn
646841,527,Fail
646844,2850,Pass
646852,1399,Withdrawn
646857,756,Distinction
646881,147,Fail
646891,1,Withdrawn
646901,171,Pass
646903,1366,Pass
646905,845,Pass
646952,1378,Fail
646953,1375,Pass
646957,273,Pass
646990,4178,Pass
646998,3240,Pass
646998,3240,Pass
647005,929,Withdrawn
647033,169,Withdrawn
647040,4340,Pass
647043,1121,Fail
647045,1228,Fail
647054,251,Pass
647056,4825,Pass
647067,372,Fail
647083,2162,Fail
647083,2162,Pass
647102,773,Distinction
647111,61,Withdrawn
647126,12,Withdrawn
647148,1083,Pass
647148,1083,Pass
647154,2422,Pass
647166,7856,Pass
647169,3382,Distinction
647171,201,Fail
647179,300,Fail
647184,18,Withdrawn
647184,18,Withdrawn
647194,85,Fail
647195,1237,Distinction
647200,1153,Fail
647210,1066,Withdrawn
647215,4235,Pass
647217,199,Withdrawn
647218,364,Fail
647227,709,Fail
647245,56,Withdrawn
647284,17,Withdrawn
647305,206,Fail
647312,213,Withdrawn
647318,97,Fail
647320,5198,Pass
647321,282,Withdrawn
647324,5010,Distinction
647339,597,Fail
647345,20,Fail
647346,2880,Distinction
647348,332,Withdrawn
647358,558,Fail
647368,168,Withdrawn
647373,989,Pass
647385,2722,Distinction
647391,2223,Withdrawn
647391,2223,Pass
647393,2304,Pass
647395,803,Distinction
647398,2965,Pass
647399,6403,Pass
647406,441,Withdrawn
647417,227,Withdrawn
647417,227,Withdrawn
647425,9998,Pass
647432,295,Withdrawn
647442,112,Withdrawn
647464,2037,Pass
647464,2037,Pass
647466,1934,Pass
647479,2059,Fail
647485,3170,Pass
647488,800,Fail
647496,1871,Pass
647502,275,Pass
647518,1660,Withdrawn
647518,1660,Withdrawn
647525,685,Withdrawn
647553,1111,Pass
647565,560,Withdrawn
647593,1121,Pass
647598,22,Fail
647604,120,Fail
647605,1377,Pass
647612,741,Fail
647614,159,Withdrawn
647645,1307,Withdrawn
647645,1307,Pass
647647,568,Pass
647654,355,Fail
647684,119,Withdrawn
647711,751,Withdrawn
647735,174,Fail
647758,138,Withdrawn
647761,1083,Pass
647762,2488,Pass
647763,4661,Pass
647764,2579,Pass
647765,1984,Pass
647774,31,Withdrawn
647784,468,Withdrawn
647791,36,Withdrawn
647803,474,Pass
647824,7,Withdrawn
647841,3690,Pass
647850,533,Pass
647865,1293,Pass
647865,1293,Pass
647869,282,Withdrawn
647879,648,Pass
647883,928,Pass
647887,22,Withdrawn
647887,22,Withdrawn
647888,1361,Pass
647888,1361,Distinction
647893,251,Pass
647898,3143,Distinction
647910,1100,Fail
647915,526,Withdrawn
647916,1193,Pass
647919,1778,Pass
647920,2,Withdrawn
647937,905,Pass
647945,2690,Pass
647947,286,Withdrawn
647947,286,Withdrawn
647967,1169,Pass
647968,8,Withdrawn
647982,483,Pass
647983,1104,Pass
647986,449,Pass
647987,3165,Fail
647988,1182,Pass
648001,2743,Distinction
648023,382,Fail
648027,2127,Pass
648037,5849,Distinction
648038,4710,Pass
648040,5802,Pass
648049,292,Pass
648058,157,Withdrawn
648063,329,Pass
648082,236,Fail
648083,827,Distinction
648085,335,Pass
648086,2430,Pass
648090,2640,Pass
648091,691,Pass
648100,784,Pass
648105,4334,Pass
648110,87,Withdrawn
648114,5648,Pass
648116,3214,Pass
648117,394,Pass
648119,171,Fail
648120,166,Withdrawn
648127,610,Withdrawn
648130,447,Withdrawn
648131,88,Fail
648135,552,Pass
648136,1468,Pass
648140,2873,Pass
648140,2873,Pass
648158,13,Withdrawn
648161,2471,Pass
648172,2784,Pass
648178,235,Pass
648182,1064,Pass
648183,2089,Pass
648190,236,Fail
648194,1390,Pass
648201,955,Withdrawn
648207,305,Pass
648244,259,Fail
648250,1742,Withdrawn
648250,1742,Withdrawn
648254,2420,Pass
648257,244,Withdrawn
648262,479,Pass
648269,345,Pass
648274,991,Distinction
648279,192,Pass
648285,1684,Pass
648285,1684,Distinction
648287,2983,Pass
648310,274,Pass
648311,719,Fail
648314,83,Withdrawn
648321,2229,Withdrawn
648321,2229,Distinction
648335,111,Fail
648353,531,Fail
648354,930,Withdrawn
648354,930,Pass
648363,2254,Distinction
648365,7440,Pass
648366,4743,Distinction
648369,2722,Pass
648369,2722,Pass
648370,1506,Pass
648380,1272,Pass
648386,669,Withdrawn
648391,158,Fail
648416,1307,Pass
648419,760,Withdrawn
648419,760,Withdrawn
648422,1426,Pass
648428,4118,Pass
648429,1,Withdrawn
648436,7936,Pass
648440,92,Withdrawn
648445,303,Fail
648448,206,Withdrawn
648449,2553,Distinction
648455,277,Fail
648457,2110,Distinction
648469,3165,Distinction
648470,5425,Distinction
648476,125,Pass
648487,511,Pass
648498,486,Distinction
648508,386,Fail
648515,439,Fail
648518,1078,Fail
648519,183,Withdrawn
648522,615,Pass
648528,407,Pass
648531,3880,Distinction
648536,3019,Withdrawn
648536,3019,Distinction
648537,938,Pass
648543,2027,Pass
648549,2169,Pass
648553,1082,Pass
648564,3959,Pass
648570,1200,Pass
648571,4002,Distinction
648576,1,Withdrawn
648585,420,Pass
648590,2357,Fail
648590,2357,Pass
648596,45,Withdrawn
648597,176,Fail
648606,250,Withdrawn
648611,59,Withdrawn
648613,4018,Pass
648649,1323,Pass
648652,318,Withdrawn
648654,709,Withdrawn
648654,709,Pass
648661,469,Fail
648676,251,Withdrawn
648685,4656,Distinction
648687,2305,Distinction
648693,1761,Distinction
648695,140,Fail
648709,353,Withdrawn
648713,1368,Pass
648725,401,Withdrawn
648728,1979,Pass
648750,595,Pass
648751,1311,Pass
648754,27,Withdrawn
648760,1213,Pass
648766,1793,Withdrawn
648778,1558,Pass
648781,1518,Pass
648787,4189,Pass
648804,2141,Fail
648807,1934,Pass
648815,7286,Pass
648818,763,Pass
648819,8,Withdrawn
648819,8,Withdrawn
648833,25,Withdrawn
648833,25,Withdrawn
648834,460,Withdrawn
648840,26,Withdrawn
648841,194,Pass
648843,1876,Pass
648845,1055,Pass
648852,898,Withdrawn
648854,6350,Pass
648854,6350,Pass
648863,4,Withdrawn
648867,141,Fail
648868,204,Withdrawn
648872,393,Withdrawn
648872,393,Withdrawn
648880,23,Fail
648898,8208,Pass
648902,1137,Pass
648903,2215,Pass
648920,3792,Pass
648927,1605,Withdrawn
648928,57,Withdrawn
648930,5,Fail
648942,959,Pass
648947,108,Withdrawn
648951,934,Fail
648959,876,Fail
648959,876,Fail
648972,1735,Pass
648983,1225,Distinction
648985,43,Pass
648995,404,Withdrawn
649000,147,Withdrawn
649001,532,Withdrawn
649001,532,Withdrawn
649004,9842,Pass
649009,295,Fail
649014,403,Pass
649018,333,Pass
649020,225,Withdrawn
649025,1416,Pass
649026,386,Withdrawn
649027,853,Fail
649028,288,Withdrawn
649036,125,Withdrawn
649041,672,Fail
649069,1631,Pass
649078,6225,Pass
649079,7909,Withdrawn
649084,3987,Pass
649090,354,Pass
649093,2364,Distinction
649095,1934,Pass
649105,4609,Distinction
649110,1649,Pass
649113,56,Withdrawn
649118,1749,Pass
649119,635,Pass
649120,155,Fail
649129,1237,Distinction
649141,2760,Withdrawn
649141,2760,Withdrawn
649153,102,Withdrawn
649159,2877,Pass
649161,6,Withdrawn
649165,2076,Pass
649171,1832,Pass
649189,6077,Distinction
649194,923,Distinction
649200,221,Withdrawn
649206,881,Distinction
649207,4343,Pass
649212,3620,Pass
649214,1292,Pass
649215,1022,Withdrawn
649215,1022,Fail
649221,3153,Pass
649230,1616,Withdrawn
649230,1616,Withdrawn
649230,1616,Withdrawn
649231,2740,Pass
649248,65,Withdrawn
649248,65,Withdrawn
649255,4893,Distinction
649258,2226,Fail
649261,630,Withdrawn
649284,1905,Pass
649291,1763,Pass
649300,6,Withdrawn
649310,18,Fail
649321,369,Pass
649325,900,Withdrawn
649332,12,Withdrawn
649336,358,Withdrawn
649339,5019,Distinction
649343,1476,Pass
649343,1476,Pass
649345,1025,Pass
649379,6424,Pass
649383,616,Fail
649385,276,Withdrawn
649389,31,Withdrawn
649394,7,Withdrawn
649394,7,Withdrawn
649400,1967,Pass
649413,1706,Withdrawn
649413,1706,Fail
649434,3818,Pass
649435,2212,Pass
649444,145,Withdrawn
649457,4654,Pass
649469,2581,Fail
649506,917,Fail
649514,993,Pass
649518,1115,Pass
649542,20,Withdrawn
649543,94,Fail
649547,74,Withdrawn
649552,613,Fail
649555,424,Withdrawn
649566,589,Fail
649578,728,Fail
649580,572,Withdrawn
649592,876,Distinction
649604,1473,Pass
649607,253,Withdrawn
649614,764,Distinction
649619,3797,Distinction
649621,495,Fail
649637,1330,Distinction
649638,363,Withdrawn
649654,2255,Distinction
649667,1892,Pass
649688,525,Pass
649692,60,Fail
649701,5,Withdrawn
649701,5,Withdrawn
649713,2763,Distinction
649718,1758,Distinction
649720,170,Withdrawn
649735,1456,Pass
649738,1899,Pass
649742,2396,Pass
649745,816,Distinction
649749,1995,Pass
649761,1264,Fail
649761,1264,Withdrawn
649780,436,Withdrawn
649780,436,Pass
649783,120,Withdrawn
649795,1662,Pass
649806,407,Fail
649816,2537,Fail
649819,1372,Pass
649824,1002,Distinction
649840,7389,Pass
649840,7389,Withdrawn
649843,716,Pass
649849,32,Withdrawn
649856,297,Fail
649861,567,Withdrawn
649863,234,Withdrawn
649867,905,Pass
649868,708,Pass
649880,203,Distinction
649891,536,Withdrawn
649905,1108,Pass
649909,737,Pass
649935,534,Fail
649943,1369,Pass
649949,208,Pass
649952,5523,Pass
649954,2826,Withdrawn
649962,2000,Pass
649963,102,Withdrawn
649979,1631,Pass
649980,653,Withdrawn
650010,714,Distinction
650023,279,Fail
650027,1899,Distinction
650031,1781,Fail
650048,74,Fail
650050,57,Fail
650054,1268,Withdrawn
650074,7,Withdrawn
650074,7,Withdrawn
650085,1100,Withdrawn
650085,1100,Withdrawn
650091,291,Pass
650099,778,Pass
650105,491,Fail
650105,491,Fail
650108,4352,Pass
650114,767,Pass
650123,895,Withdrawn
650133,102,Withdrawn
650145,2506,Fail
650145,2506,Fail
650148,280,Withdrawn
650160,4653,Distinction
650161,843,Distinction
650164,1476,Pass
650170,3520,Fail
650232,262,Fail
650243,88,Withdrawn
650247,692,Pass
650251,4259,Distinction
650268,395,Distinction
650269,854,Pass
650271,376,Fail
650271,376,Fail
650279,910,Pass
650287,3207,Withdrawn
650316,191,Fail
650330,4697,Distinction
650341,2066,Fail
650341,2066,Pass
650354,70,Withdrawn
650363,2307,Pass
650370,5588,Pass
650370,5588,Pass
650371,744,Pass
650376,1170,Pass
650388,123,Fail
650414,175,Withdrawn
650414,175,Withdrawn
650420,559,Pass
650424,3791,Withdrawn
650424,3791,Pass
650433,305,Fail
650434,4628,Distinction
650442,882,Pass
650451,90,Withdrawn
650461,2063,Pass
650464,25,Withdrawn
650469,2583,Pass
650471,2838,Pass
650473,4516,Pass
650478,338,Pass
650503,626,Pass
650504,1604,Distinction
650511,1451,Distinction
650515,302,Withdrawn
650517,22,Fail
650531,67,Pass
650533,1600,Pass
650543,339,Fail
650544,155,Withdrawn
650544,155,Withdrawn
650565,991,Fail
650570,3145,Pass
650575,1805,Fail
650578,102,Withdrawn
650592,1912,Pass
650606,1805,Distinction
650630,354,Fail
650637,499,Withdrawn
650642,467,Pass
650652,394,Pass
650656,68,Withdrawn
650666,3201,Distinction
650682,1121,Withdrawn
650684,795,Distinction
650698,867,Pass
650711,703,Fail
650716,139,Fail
650717,1023,Withdrawn
650734,835,Pass
650746,38,Withdrawn
650751,114,Distinction
650752,311,Fail
650758,398,Fail
650770,1249,Distinction
650787,447,Pass
650791,77,Withdrawn
650797,473,Pass
650816,988,Pass
650838,137,Withdrawn
650849,439,Withdrawn
650849,439,Withdrawn
650850,1360,Withdrawn
650850,1360,Fail
650856,2463,Pass
650856,2463,Distinction
650861,270,Fail
650863,4855,Distinction
650866,8751,Pass
650901,672,Distinction
650923,1410,Pass
650926,2444,Pass
650927,1751,Withdrawn
650927,1751,Distinction
650946,1455,Pass
650947,824,Pass
650950,1041,Fail
650953,109,Fail
650957,181,Pass
650958,2547,Pass
650960,1535,Pass
650961,71,Withdrawn
650964,61,Withdrawn
650979,904,Pass
650987,417,Pass
650993,847,Pass
651004,221,Withdrawn
651008,466,Pass
651015,1327,Pass
651027,327,Pass
651040,1521,Pass
651048,14,Fail
651058,143,Fail
651058,143,Fail
651061,813,Fail
651065,822,Pass
651087,71,Fail
651089,881,Withdrawn
651120,1355,Pass
651121,3779,Pass
651126,2943,Pass
651148,1613,Pass
651155,1680,Distinction
651156,2,Withdrawn
651156,2,Withdrawn
651159,1538,Distinction
651174,8,Withdrawn
651176,273,Fail
651177,7324,Pass
651182,1460,Pass
651187,9,Withdrawn
651200,219,Fail
651209,286,Pass
651210,37,Withdrawn
651217,323,Withdrawn
651236,10,Fail
651238,5255,Pass
651245,1523,Pass
651253,770,Withdrawn
651255,170,Fail
651257,1469,Pass
651259,266,Withdrawn
651267,1018,Fail
651267,1018,Fail
651278,175,Fail
651281,447,Fail
651319,171,Pass
651324,1416,Pass
651325,107,Withdrawn
651330,372,Fail
651334,412,Fail
651337,2073,Pass
651351,51,Withdrawn
651354,4926,Pass
651359,1820,Distinction
651381,3195,Pass
651384,1,Withdrawn
651394,740,Fail
651398,443,Withdrawn
651415,828,Pass
651419,6199,Pass
651423,1661,Distinction
651429,1556,Pass
651436,419,Pass
651473,122,Withdrawn
651478,9176,Distinction
651481,45,Withdrawn
651493,906,Pass
651495,3532,Distinction
651495,3532,Distinction
651498,4269,Pass
651507,156,Fail
651508,2632,Distinction
651508,2632,Distinction
651533,5059,Distinction
651534,2674,Pass
651544,925,Pass
651555,1498,Distinction
651561,175,Pass
651579,286,Pass
651598,3565,Distinction
651602,3,Withdrawn
651605,419,Pass
651609,103,Withdrawn
651616,193,Withdrawn
651616,193,Withdrawn
651619,903,Distinction
651624,1314,Pass
651627,867,Pass
651628,511,Pass
651635,1543,Pass
651639,451,Withdrawn
651648,1910,Pass
651655,2190,Pass
651659,1183,Pass
651660,657,Distinction
651672,280,Fail
651678,240,Pass
651693,594,Fail
651728,247,Withdrawn
651730,190,Withdrawn
651734,702,Withdrawn
651734,702,Fail
651740,889,Distinction
651748,2,Withdrawn
651759,9852,Distinction
651759,9852,Distinction
651764,2063,Distinction
651766,1457,Pass
651775,1395,Pass
651801,113,Withdrawn
651804,602,Pass
651823,1555,Pass
651828,4990,Distinction
651831,1,Withdrawn
651839,84,Withdrawn
651839,84,Withdrawn
651850,1366,Withdrawn
651850,1366,Pass
651863,1686,Pass
651879,279,Withdrawn
651881,2425,Pass
651883,310,Pass
651886,1079,Withdrawn
651915,20,Withdrawn
651925,1037,Pass
651927,3342,Distinction
651930,3635,Distinction
651933,3296,Pass
651935,2528,Pass
651935,2528,Pass
651939,1174,Pass
651942,626,Pass
651943,471,Distinction
651950,821,Pass
651954,39,Fail
651963,78,Withdrawn
651963,78,Withdrawn
651972,316,Fail
651974,127,Withdrawn
651979,257,Pass
651980,1421,Distinction
651990,2481,Pass
651991,1745,Pass
651995,1890,Distinction
652008,3065,Pass
652023,1949,Pass
652044,689,Pass
652048,318,Fail
652054,1763,Pass
652064,6219,Distinction
652087,1973,Pass
652090,1373,Distinction
652103,1933,Pass
652112,47,Fail
652130,296,Withdrawn
652149,1109,Pass
652156,398,Pass
652158,660,Pass
652226,1061,Pass
652233,4,Withdrawn
652267,740,Fail
652281,743,Pass
652285,3023,Distinction
652287,1334,Withdrawn
652288,971,Fail
652292,406,Withdrawn
652293,403,Pass
652302,3130,Pass
652311,112,Withdrawn
652318,2134,Distinction
652333,3150,Pass
652335,5569,Pass
652336,743,Withdrawn
652390,265,Pass
652414,342,Pass
652428,1487,Fail
652428,1487,Fail
652435,473,Distinction
652438,1347,Pass
652442,873,Fail
652460,1703,Pass
652462,977,Pass
652476,883,Pass
652501,2529,Pass
652501,2529,Pass
652522,175,Fail
652539,362,Pass
652553,60,Pass
652556,627,Fail
652571,14,Withdrawn
652571,14,Withdrawn
652572,1501,Pass
652574,188,Fail
652576,2157,Pass
652578,93,Fail
652585,71,Withdrawn
652586,2582,Distinction
652593,276,Withdrawn
652605,133,Pass
652617,2071,Pass
652619,624,Fail
652625,4598,Distinction
652647,701,Fail
652659,1497,Pass
652664,298,Fail
652667,73,Withdrawn
652672,3484,Pass
652680,7147,Distinction
652684,6174,Distinction
652706,201,Withdrawn
652711,4413,Pass
652731,11,Withdrawn
652732,932,Pass
652752,260,Fail
652753,4474,Pass
652754,36,Withdrawn
652769,224,Fail
652788,3543,Distinction
652801,949,Withdrawn
652803,20,Withdrawn
652818,243,Pass
652824,99,Fail
652832,176,Withdrawn
652851,610,Pass
652861,793,Pass
652880,1496,Pass
652881,348,Fail
652886,116,Pass
652887,2356,Pass
652890,1399,Fail
652894,2400,Fail
652894,2400,Fail
652898,5307,Pass
652902,4407,Distinction
652902,4407,Distinction
652933,267,Withdrawn
652965,1471,Distinction
652969,1473,Pass
652971,2064,Withdrawn
652971,2064,Distinction
652994,1212,Withdrawn
652994,1212,Pass
652998,104,Fail
653027,176,Fail
653031,312,Withdrawn
653034,70,Withdrawn
653045,3568,Pass
653051,216,Fail
653051,216,Withdrawn
653052,582,Fail
653059,84,Fail
653060,51,Withdrawn
653068,379,Pass
653086,1359,Distinction
653097,36,Withdrawn
653115,2197,Pass
653115,2197,Pass
653127,8537,Distinction
653144,911,Withdrawn
653157,506,Pass
653168,834,Withdrawn
653171,745,Fail
653177,332,Withdrawn
653177,332,Withdrawn
653183,352,Withdrawn
653188,314,Fail
653206,18,Withdrawn
653210,1150,Pass
653239,745,Pass
653240,613,Pass
653244,48,Withdrawn
653248,1275,Withdrawn
653249,27,Withdrawn
653252,210,Pass
653262,203,Pass
653278,1640,Pass
653292,117,Withdrawn
653296,5,Withdrawn
653297,3413,Pass
653301,4889,Pass
653319,279,Pass
653326,418,Fail
653352,571,Withdrawn
653352,571,Pass
653354,242,Fail
653356,806,Withdrawn
653360,905,Withdrawn
653372,519,Withdrawn
653374,703,Distinction
653381,2653,Pass
653384,1114,Withdrawn
653385,110,Withdrawn
653412,2105,Fail
653417,1516,Pass
653435,207,Pass
653440,1401,Pass
653452,1289,Pass
653452,1289,Pass
653465,443,Fail
653495,641,Pass
653506,268,Withdrawn
653506,268,Fail
653536,2317,Pass
653541,282,Withdrawn
653550,1420,Distinction
653558,3163,Pass
653567,3211,Pass
653569,1093,Pass
653577,1199,Distinction
653587,791,Distinction
653595,4020,Pass
653597,304,Fail
653608,8,Fail
653633,1230,Withdrawn
653653,2027,Pass
653659,167,Fail
653661,31,Fail
653664,417,Pass
653665,1153,Pass
653688,1827,Pass
653700,21,Fail
653702,488,Pass
653711,877,Pass
653718,1677,Distinction
653726,43,Withdrawn
653729,517,Pass
653752,112,Fail
653759,537,Withdrawn
653762,1389,Fail
653768,1193,Fail
653773,4521,Pass
653793,2376,Pass
653797,978,Withdrawn
653801,2093,Pass
653821,585,Pass
653824,380,Pass
653826,42,Withdrawn
653840,1589,Pass
653841,2716,Pass
653846,666,Withdrawn
653848,1,Withdrawn
653854,6,Withdrawn
653857,1629,Fail
653867,778,Pass
653870,1151,Pass
653887,1743,Withdrawn
653887,1743,Pass
653914,441,Fail
653942,90,Withdrawn
653943,596,Distinction
653944,29,Pass
653951,2116,Fail
653952,488,Withdrawn
653958,991,Pass
653988,391,Fail
653998,1788,Withdrawn
653998,1788,Pass
654000,2002,Pass
654001,33,Withdrawn
654002,912,Distinction
654005,590,Pass
654016,942,Pass
654031,4906,Pass
654031,4906,Pass
654043,483,Pass
654045,4472,Pass
654048,890,Withdrawn
654062,277,Pass
654064,1644,Pass
654071,317,Withdrawn
654091,100,Withdrawn
654094,203,Withdrawn
654095,25,Fail
654095,25,Fail
654110,609,Pass
654112,1072,Withdrawn
654114,5100,Pass
654114,5100,Pass
654125,657,Fail
654169,3208,Pass
654188,955,Fail
654198,2258,Pass
654202,114,Withdrawn
654202,114,Withdrawn
654206,916,Pass
654213,1196,Pass
654214,4,Withdrawn
654217,2040,Pass
654228,618,Withdrawn
654236,2439,Pass
654237,2,Fail
654240,2279,Distinction
654258,6,Withdrawn
654260,2585,Distinction
654265,109,Withdrawn
654282,334,Withdrawn
654295,1036,Withdrawn
654295,1036,Withdrawn
654321,180,Fail
654322,4263,Distinction
654322,4263,Withdrawn
654325,36,Withdrawn
654339,2154,Pass
654341,1351,Pass
654351,138,Fail
654369,667,Pass
654392,1166,Withdrawn
654397,885,Pass
654401,856,Fail
654404,309,Pass
654407,163,Withdrawn
654407,163,Withdrawn
654414,4414,Pass
654415,763,Pass
654422,31,Withdrawn
654432,70,Withdrawn
654441,6366,Fail
654443,238,Pass
654464,122,Withdrawn
654485,1903,Pass
654502,216,Withdrawn
654504,750,Pass
654504,750,Pass
654524,1234,Pass
654539,2127,Distinction
654545,374,Fail
654547,1782,Pass
654563,1355,Withdrawn
654565,3679,Pass
654578,2974,Pass
654585,350,Fail
654597,3475,Pass
654620,49,Withdrawn
654639,53,Withdrawn
654646,2278,Distinction
654657,525,Pass
654668,1451,Pass
654671,195,Withdrawn
654671,195,Withdrawn
654676,1689,Pass
654677,65,Withdrawn
654678,381,Withdrawn
654681,980,Distinction
654684,1068,Withdrawn
654692,2895,Fail
654698,7,Withdrawn
654738,222,Withdrawn
654755,188,Withdrawn
654755,188,Withdrawn
654801,1775,Pass
654807,4199,Distinction
654817,529,Distinction
654819,14417,Distinction
654822,2409,Pass
654824,6225,Pass
654834,6396,Distinction
654852,3242,Withdrawn
654856,1505,Pass
654863,5,Withdrawn
654867,5997,Distinction
654876,182,Withdrawn
654880,488,Withdrawn
654882,946,Withdrawn
654888,1,Withdrawn
654888,1,Withdrawn
654891,2578,Pass
654914,787,Pass
654915,4063,Distinction
654923,5,Withdrawn
654925,2,Fail
654933,1331,Withdrawn
654938,101,Withdrawn
654945,533,Distinction
654947,1788,Fail
654958,27,Withdrawn
654965,1028,Pass
655028,474,Fail
655039,329,Pass
655051,708,Pass
655051,708,Withdrawn
655065,26,Fail
655084,1058,Pass
655086,107,Fail
655088,346,Withdrawn
655108,1626,Pass
655113,205,Withdrawn
655115,5252,Pass
655124,518,Fail
655127,3825,Distinction
655128,3257,Pass
655136,508,Pass
655152,119,Withdrawn
655155,231,Withdrawn
655201,143,Fail
655230,327,Withdrawn
655242,1147,Distinction
655293,73,Withdrawn
655296,558,Pass
655314,1704,Distinction
655322,1294,Withdrawn
655342,1669,Pass
655353,9390,Pass
655353,9390,Pass
655362,551,Pass
655376,352,Pass
655378,2202,Pass
655386,5208,Distinction
655390,2149,Pass
655396,1748,Pass
655406,72,Withdrawn
655408,282,Withdrawn
655412,3400,Pass
655416,164,Withdrawn
655445,2392,Pass
655460,164,Fail
655468,8,Fail
655471,1538,Fail
655484,208,Withdrawn
655484,208,Withdrawn
655492,42,Withdrawn
655498,4009,Pass
655498,4009,Distinction
655546,5015,Pass
655547,672,Pass
655556,481,Fail
655558,285,Withdrawn
655569,3045,Pass
655572,212,Fail
655585,895,Pass
655600,2080,Pass
655605,10,Fail
655609,1976,Pass
655613,391,Fail
655625,8,Fail
655629,304,Withdrawn
655662,12,Fail
655668,583,Fail
655680,1413,Distinction
655720,3,Withdrawn
655764,2341,Pass
655794,2461,Distinction
655796,1752,Pass
655806,502,Fail
655816,1807,Pass
655828,722,Pass
655834,718,Fail
655852,213,Withdrawn
655865,2491,Pass
655869,1605,Distinction
655890,4824,Distinction
655910,95,Withdrawn
655919,2715,Pass
655924,2802,Distinction
655927,2724,Pass
655927,2724,Pass
655930,1011,Withdrawn
655954,1057,Distinction
655972,235,Fail
655973,1504,Pass
655973,1504,Pass
655981,2286,Pass
655988,591,Withdrawn
656010,1153,Pass
656014,35,Fail
656026,44,Withdrawn
656029,535,Withdrawn
